Entity,Type,PageRank,Community_ID
PTEN protein levels,Protein,0.00010733148181260082,6
neuronal phenotypes,Phenotype,0.00010729904780417882,6
sensory-motor neurotransmission,Phenotype,0.00010729904780417882,6
early onset,Phenotype,0.00010724555472551392,1
P56S,Variant,0.00010705814553269992,25
ErbB,Gene,0.00010698756897687222,17
tp53,Gene,0.00010698756897687222,17
platelets,Phenotype,0.00010695838055871312,13
expiratory muscle strength,Phenotype,0.00010693794106598043,8
autophagosome formation,Phenotype,0.00010684612419491234,10
axons,Phenotype,0.00010682732333571161,0
progressive motor neuronopathy (pmn) mice,Phenotype,0.00010679099859928459,19
intracellular calcium,Phenotype,0.00010672831151280386,7
postoperative complications,Phenotype,0.00010671365907853472,8
evoked and spontaneous release,Phenotype,0.0001067111808034585,23
growth cone size,Phenotype,0.0001067111808034585,23
spontaneous Ca(2+) transients,Phenotype,0.0001067111808034585,23
ATOH7,Gene,0.00010670530270849967,7
MN number,Phenotype,0.00010668030508400522,6
SRSF9,Protein,0.00010667033388215617,7
E7 inclusion,Phenotype,0.00010665827737180741,7
motor neuron protection,Phenotype,0.00010665541415397776,5
P56S mutation,Variant,0.00010664094344558982,25
Impaired proprioception,Phenotype,0.00010663749902598738,13
nuclear-DNA-encoded mitochondrial proteins,Protein,0.0001066354074729089,12
progressive distal motor neuronopathy,Phenotype,0.00010663070670169739,19
SMN pre-mRNA stability,Phenotype,0.00010662913732862884,7
capillary leak syndrome,Phenotype,0.00010661005563339244,18
multiorgan failure,Phenotype,0.00010661005563339244,18
refractory shock,Phenotype,0.00010661005563339244,18
ALS Functional Rating Score-Revised,Phenotype,0.00010659972049348341,8
NFP amplitude,Phenotype,0.00010659972049348341,8
upper limb MRC score,Phenotype,0.00010659972049348341,8
hind limb clasping,Phenotype,0.00010659165812301295,6
behavior,Phenotype,0.0001065875086955166,0
demyelination of the spinal cord,Phenotype,0.0001065875086955166,0
hematopoietic system anomalies,Phenotype,0.0001065875086955166,0
histiocytic infiltration,Phenotype,0.0001065875086955166,0
lesion development,Phenotype,0.0001065875086955166,0
abnormal distribution of mitochondria,Phenotype,0.00010656251802905107,12
activation of the mitochondrial caspase pathway,Phenotype,0.00010656251802905107,12
retinal vascular phenotype,Phenotype,0.00010656060976464107,18
progressive spastic-ataxic tetraparesis,Phenotype,0.00010655784674824867,19
cluster-like formations of Cav2.2 channels,Phenotype,0.00010653510525994801,23
readily releasable pool (RRP) of vesicles,Phenotype,0.00010653510525994801,23
organ pathology,Phenotype,0.00010652767458734385,2
L-glutamate,Phenotype,0.0001065226726115122,17
AKT/CREB pathway,Protein,0.00010649696808423508,5
JAK pathway,Protein,0.00010649696808423508,5
Sanjad-Sakati syndrome,Phenotype,0.00010645584281342046,19
cerebro-cerebellar atrophy,Phenotype,0.00010645584281342046,19
galactosylceramidase,Gene,0.00010643916666252242,13
huntingtin,Gene,0.00010643916666252242,13
patient reported breathing difficulties,Phenotype,0.00010641442929303144,8
corpus callosum thinning,Phenotype,0.00010639755485066147,19
PSF binding to ESE of exon 7,Phenotype,0.00010639494013657964,7
hnRNP M binding to ESE of exon 7,Phenotype,0.00010639494013657964,7
days intubated,Phenotype,0.00010638070478892955,8
developmental defects in SMA embryonic motor neurons,Phenotype,0.00010637370267839673,23
PEAMO,Phenotype,0.00010636841086928198,19
G3BP,Protein,0.00010634955129554652,3
recessive variants,Variant,0.00010633086672056448,2
dorsal root ganglia toxicity,Phenotype,0.00010632657872588045,13
MCP1,Protein,0.00010631810943059377,17
axonogenesis,Phenotype,0.00010631810943059377,17
toxic aggregates,Phenotype,0.00010631005903167492,25
iron accumulation in deep grey matter,Phenotype,0.00010629555091583326,19
Spag5,Gene,0.00010628068306499086,12
lamin A/C,Protein,0.00010626327086630387,6
miR-206,Gene,0.00010625969920315329,24
copy number,Variant,0.00010625937073375133,1
myopathic face,Phenotype,0.00010625549756058492,2
genetic-based therapies,Drug,0.00010624989702153319,8
calcineurin-like EF-hand protein 1,Protein,0.00010622530542685748,6
immune response,Phenotype,0.00010622251937160578,13
circRNA007386,Gene,0.0001062083861911589,12
lncRNA00138536,Gene,0.0001062083861911589,12
A+100G,Variant,0.00010619143744674976,1
calcineurin,Protein,0.0001061704291707748,6
alpha-COP mutant,Variant,0.00010616288463408504,17
neurite length and morphology,Phenotype,0.00010616288463408504,17
TNF-alpha,Protein,0.00010610372169701169,13
macropinocytosis,Phenotype,0.00010610183385067145,6
neuronal processes,Phenotype,0.00010601114379295477,17
dynamin 1 phosphorylation,Phenotype,0.00010595092414644408,6
stemness,Phenotype,0.00010587582057153186,12
body mass,Phenotype,0.00010584560832990357,17
muscle morphology,Phenotype,0.00010584560832990357,17
bone fractures,Phenotype,0.00010583859422632087,2
Gemins 2-8,Protein,0.00010566599932548422,23
increased cell death,Phenotype,0.00010565652517268956,10
neurogenesis,Phenotype,0.00010555336218124517,18
RhoA,Gene,0.00010544492920567419,17
chest wall movement,Phenotype,0.00010537841308776798,15
cold sweats,Phenotype,0.00010537841308776798,15
peripheral coldness,Phenotype,0.00010537841308776798,15
survival probability,Phenotype,0.00010537084805324945,1
FL-SMA-PME,Disease,0.00010534979520557094,0
axonal swellings,Phenotype,0.00010530393380318666,16
more severe types of SMA,Phenotype,0.00010527479154724925,1
oxidative stress marker,Phenotype,0.00010526168264725439,23
side effects,Phenotype,0.00010525746956281457,13
abnormal motor neuron development,Phenotype,0.00010525518313732558,10
MRC sum score,Phenotype,0.00010524516608704462,1
spinal growth,Phenotype,0.00010524220882651885,8
liver pathology,Phenotype,0.00010522965128488823,6
morphological defects in liver,Phenotype,0.00010522965128488823,6
disease onset before 18 months,Phenotype,0.00010521495317849997,1
mutated proteins,Protein,0.00010521495317849997,1
risk of death,Phenotype,0.00010521495317849997,1
sNfL,Protein,0.00010521055853213228,8
NF accumulation,Phenotype,0.00010517574940355649,6
NMJ maturity,Phenotype,0.00010517574940355649,6
PAX-7,Protein,0.0001051634531590365,5
laminin alpha,Protein,0.0001051634531590365,5
muscle degeneration,Phenotype,0.00010514117387382337,8
apoptotic activation,Phenotype,0.00010511583133627178,10
muscle fiber thickness,Phenotype,0.0001051033964717642,8
reduction in the number of motor neurons,Phenotype,0.00010510102976695638,10
scoliosis-like body deformities,Phenotype,0.00010510102976695638,10
overall growth,Phenotype,0.00010505302660235199,8
TUNEL-positive neurons,Phenotype,0.00010505247499239285,10
good tolerability,Phenotype,0.00010502501861217418,8
innervated receptors,Phenotype,0.00010501068091757502,5
myocytes,Phenotype,0.00010501068091757502,5
calpain,Protein,0.00010500283275455036,6
calpastatin,Protein,0.00010500283275455036,6
distal necrosis,Phenotype,0.00010500213794214998,6
IVS16ins3kb,Variant,0.00010498759862363305,0
pNfH,Protein,0.00010495408897778488,8
collapsing spine deformity,Phenotype,0.00010494712261547167,8
terminal sprouting,Phenotype,0.00010491924475792908,1
cerebral malformations,Phenotype,0.0001049007986601416,0
human serum,Phenotype,0.00010487433070516987,8
motor neuron survival protein,Protein,0.00010484740847040161,1
total strength,Phenotype,0.00010484108067243505,8
changes in renal function,Phenotype,0.00010479924524920305,13
Citrin protein deficiency,Phenotype,0.00010470377724301642,0
airway obstruction,Phenotype,0.00010464745983399266,15
NMJ maldevelopment,Phenotype,0.00010456803658272152,0
less severe,Phenotype,0.00010449287206780796,0
ependymoma,Disease,0.00010441148275048175,0
infantile-onset SMA,Disease,0.00010440742761032007,13
ability to swallow,Phenotype,0.00010428695234865421,13
HMSN,Disease,0.00010428358525182627,0
nutritional support,Phenotype,0.00010426988846591503,13
translation efficiency,Phenotype,0.00010424752982131305,5
modified sleep architecture,Phenotype,0.0001042254500251647,0
biomechanics of movement,Phenotype,0.00010421008430389952,8
functional mobility,Phenotype,0.00010421008430389952,8
placebo,Drug,0.00010419983189300996,6
Parkinsonism,Disease,0.00010417236425906855,10
FSHD,Disease,0.00010414406070783848,0
LGMD,Disease,0.00010414406070783848,0
chronic partial denervation with reinnervation,Phenotype,0.00010414406070783848,0
higher disease severity in males,Phenotype,0.00010414406070783848,0
paraspinal muscles electrically silent,Phenotype,0.00010414406070783848,0
SMA-LED,Disease,0.00010414023627462858,0
homozygous mutations,Variant,0.00010411042070460705,1
endurance performance,Phenotype,0.0001040986727547733,6
6MWT RPE,Phenotype,0.00010409215920418811,7
aberrant proteolytic signalling,Phenotype,0.00010409215920418811,7
ventral root size,Phenotype,0.00010405727189735066,10
enhanced autophagy,Phenotype,0.00010404772208641005,10
protein aggregation,Phenotype,0.00010404772208641005,10
motor axon conduction velocities,Phenotype,0.00010403489456622348,10
Kdm6b,Gene,0.0001040318477980818,23
plasma biomarkers,Phenotype,0.00010402378083521368,8
increasing scores,Phenotype,0.00010401616320918301,0
axon diameter,Phenotype,0.0001040125172350963,10
axon segregation,Phenotype,0.0001040125172350963,10
myelination,Phenotype,0.0001040125172350963,10
astroglial reaction,Phenotype,0.00010400635732141789,2
microglial reaction,Phenotype,0.00010400635732141789,2
SMA histopathological features,Phenotype,0.00010400121644929323,10
motor axon function,Phenotype,0.00010400121644929323,10
radial growth of myelinated axons,Phenotype,0.00010400121644929323,10
inhibition of neurite outgrowth,Phenotype,0.00010399337660815377,8
loss of glutamatergic excitatory synapses on motor neurons,Phenotype,0.00010398410601646876,2
axon electrophysiology,Phenotype,0.00010397895123840554,10
GI histopathological abnormalities,Phenotype,0.00010396758105954869,52
GI histopathological phenotypes,Phenotype,0.00010396758105954869,52
structural changes in neuromuscular junctions,Phenotype,0.00010396185471151962,2
cardiac atrophy,Phenotype,0.0001039613799019087,6
AKT,Protein,0.000103955516859161,17
ERK/ELK1,Protein,0.000103955516859161,7
readily releasable pool of motor neuronal synaptic vesicles,Phenotype,0.00010394776755442953,52
brain-derived neurotrophic factor,Protein,0.00010391174880714623,10
C1orf194(-/-) mice,Phenotype,0.00010390658170969454,5
miR-133a-3p,Gene,0.00010389896038614232,19
survival into adulthood,Phenotype,0.00010386594338037495,10
neurodegenerative phenotype resembling SMA,Phenotype,0.00010384260451975451,24
endurance shuttle test combined scores,Phenotype,0.00010384015495705738,6
cardiometabolic disease,Disease,0.00010383026137621947,7
sensory and motor abilities,Phenotype,0.0001038295665350484,5
RhoA/ROCK2/p-LIMK/p-cofilin pathway,Protein,0.00010382185024217573,8
dopaminergic deficits,Phenotype,0.0001037871066344877,10
electrical impedance myography,Phenotype,0.00010376385628514518,8
patient outcomes,Phenotype,0.00010371369966370316,15
mutation,Variant,0.000103708433477828,5
FL-SMN mRNA,Phenotype,0.00010370810163409863,7
histone deacetylase activity,Phenotype,0.00010370810163409863,7
GSK3beta phosphorylation,Phenotype,0.00010368658858580128,7
biallelic pathogenic variants,Variant,0.00010363986028404061,1
reduction of mobility,Phenotype,0.00010363622324385402,8
ability to sit unassisted,Phenotype,0.00010356511424217386,16
FoxO expression,Phenotype,0.00010339146653408735,10
Cdk-5,Protein,0.0001032582233337416,24
loss of survival motor neuron (SMN) 1 protein expression,Phenotype,0.0001032470800895482,1
female germ cells,Phenotype,0.00010322888159406164,5
brain,Phenotype,0.00010320877865288149,5
Ca(v)2.1,Protein,0.00010320753825863846,24
quadriceps muscles,Phenotype,0.00010318867571170134,5
alpha motor neuron survival,Phenotype,0.0001031850475473296,8
fiber size,Phenotype,0.0001031850475473296,8
mono-innervated endplates,Phenotype,0.0001031850475473296,8
C6U substitution,Variant,0.00010313503460731633,1
femoral fracture,Phenotype,0.00010311058271217252,0
need for non-invasive positive pressure ventilation,Phenotype,0.00010311058271217252,0
restrictive respiratory disorder,Phenotype,0.00010311058271217252,0
Ca(v)2.1 channel density,Phenotype,0.00010309603109341154,24
frequency of spontaneous miniature potentials,Phenotype,0.00010309603109341154,24
motor endplate size,Phenotype,0.00010309603109341154,24
myogenic genes,Gene,0.00010307384656752891,8
high-grade drug-related hepatotoxicity,Phenotype,0.00010306360583665638,13
global gene expression,Phenotype,0.00010304540600804099,6
activation threshold of silent terminals,Phenotype,0.00010304534601830841,24
muscle trophism,Phenotype,0.00010299735965148426,6
neural stem cells,Drug,0.00010297759482930976,5
aberrant SMA expression and splicing profiles,Phenotype,0.00010297550547171948,6
Ca(v)2.2 channel cluster formation,Phenotype,0.000102974386913164,24
fetal growth restriction,Phenotype,0.00010290723453517925,5
abnormal electroretinograms,Phenotype,0.00010287701143290697,0
cataract,Phenotype,0.00010287701143290697,0
visual evoked potentials,Phenotype,0.00010287701143290697,0
pre-mRNA processing,Phenotype,0.00010285567598088261,6
type IV,Phenotype,0.00010276178070810285,16
ambulation prognosis,Phenotype,0.00010271414878567892,16
late-onset SMA,Disease,0.00010271414878567892,16
no/low developmental risk,Phenotype,0.00010271414878567892,16
overexpression of antimicrobial peptides (AMPs),Phenotype,0.0001026881825018859,17
ectopic formation of melanotic masses,Phenotype,0.00010266954009027006,17
expected scores for all domains,Phenotype,0.00010266651686325498,16
SMNK186R,Variant,0.00010265089767865423,0
symptoms before age 36 months,Phenotype,0.0001026474640942854,16
mild disease phenotype,Phenotype,0.00010264665728390115,0
cardiac toxicity,Phenotype,0.00010262888770115901,13
transaminasemia,Phenotype,0.00010262573331524583,13
H3K79(me1),Phenotype,0.00010261361285542255,17
SMN Tudor domain mutations,Variant,0.00010261361285542255,17
progressive loss of movement,Phenotype,0.00010261361285542255,17
reduced colonic motility,Phenotype,0.00010261361285542255,17
slow intestinal transit,Phenotype,0.00010261361285542255,17
whole blood,Phenotype,0.00010261361285542255,17
ability to sit during infancy,Phenotype,0.00010260935855634625,16
irreversible symptoms,Phenotype,0.00010260935855634625,16
normal developmental timelines,Phenotype,0.00010260935855634625,16
pre-symptomatic,Phenotype,0.00010260935855634625,16
severe early onset of SMA,Phenotype,0.00010260935855634625,16
slower motor development,Phenotype,0.00010260935855634625,16
supplemental enteral nutrition,Phenotype,0.00010260935855634625,16
symptomatic before age 1 month,Phenotype,0.00010260935855634625,16
time to feeding support,Phenotype,0.00010260935855634625,16
time to respiratory support,Phenotype,0.00010260935855634625,16
time to scoliosis,Phenotype,0.00010260935855634625,16
enteric neuron loss,Phenotype,0.00010259497044380674,17
lower morbidity and mortality,Phenotype,0.00010259030578737668,16
PCH1B,Disease,0.00010258112502606861,0
fl-SMN1,Variant,0.00010258112502606861,0
disrupted ENS signaling,Phenotype,0.00010256700682638297,17
Smn2-859C.1,Variant,0.00010256240152383076,0
never gained ability to walk independently,Phenotype,0.00010256172663392231,16
never learned to sit unaided,Phenotype,0.00010256172663392231,16
phenotypic severity of SMA,Phenotype,0.00010256172663392231,16
FUS-mediated toxicity,Phenotype,0.00010254836441476714,17
GATA6,Gene,0.00010254836441476714,0
GEMINs,Protein,0.00010254836441476714,17
IGF1 deficiency,Phenotype,0.00010254836441476714,18
